Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
ASKEXPEDITIONREQDESC;§Y$ACTOR$§W is offering us §G$UNIT$§W as an expeditionary force. \n §G$UNIT$§W contains $NUM$ $TYPE$s that may use as we please until they are recalled.\n$UNIT$ is currently located in $PROV$.;§Y$ACTOR$§W nous propose §G$UNIT$§W comme corps expéditionnaire. \n§G$UNIT$§W comprend $NUM$ $TYPE$s que nous pouvons utiliser ?notre gr?jusqu'?leur rappel.\n$UNIT$ se trouve actuellement ?$PROV$.;§Y$ACTOR$§W bietet uns §G$UNIT$§W als Expeditionstruppe an. \n §G$UNIT$§W enthält $NUM$ $TYPE$s, die wir beliebig einsetzen können, bis sie zurückbeordert werden.\n$UNIT$ befindet sich momentan in $PROV$.;;§Y$ACTOR$§W nos ofrece §G$UNIT$§W como una fuerza expedicionaria. \n §G$UNIT$§W incluye $NUM$ $TYPE$s que podemos usarlos como nos convenga hasta que se reincorporen.\n$UNIT$ se encuentra ubicada actualmente en $PROV$.;;;;;;;;;
EXP_DIVISION;Division;Division;Division;;División;;;;;;;;;
EXP_SQUADRON;Air wing;Escadrille;Schwadron;;Escuadrón;;;;;;;;;
EXP_SHIP;Ships;Navires;Schiffe;;Barcos;;;;;;;;;
BUYLICENCETITLE;Buy Production Licence;Acheter une licence de production;Produktionslizenz kaufen;;Comprar licencia de producción;;;;;;;;;
BUYLICENCENEWDESC;Do you wish to request a production licence for §Y$RUNS$§W parallel production runs of §Y$NUM$§W §Y$TYPE$§W?\nWe will agree to pay §Y$PAY$§W.;Souhaitez-vous demander une licence de production pour §Y$RUNS$§W séries de production parallèle de §Y$NUM$§W §Y$TYPE$§W ?\nNous sommes prêts ?payer §Y$PAY$§W.;Möchten Sie eine Baulizenz für §Y$RUNS$§W Parallelbauten von §Y$NUM$§W §Y$TYPE$§W beantragen?\nWir zahlen dafür §Y$PAY$§W.;;¿Quieres solicitar una licencia de producción para §Y$RUNS$§W una producción paralela de §Y$NUM$§W §Y$TYPE$§W?\nAccedemos a pagar §Y$PAY$§W.;;;;;;;;;
BUYLICENCEDESC;Request to build a number of units developed by another country.;Demandez ?construire un certain nombre d'unités développées par un autre pays.;Bau einer Anzahl von Einheiten beantragen, die von einem anderen Land entwickelt wurden.;;Solicitar construir una serie de unidades desarrolladas por otro país.;;;;;;;;;
SELLLICENCETITLE;Sell Production Licence;Vendre une licence de production;Baulizenz verkaufen;;Vender licencia de producción;;;;;;;;;
SELLLICENCENEWDESC;Do you wish to offer a production licence for §Y$RUNS$§W production runs of §Y$NUM$§W §Y$TYPE$§W?\nWe will agree to pay §Y$PAY$§W.;Souhaitez-vous proposer une licence de production pour §Y$RUNS$§W séries de §Y$NUM$§W §Y$TYPE$§W ?\nNous sommes prêts ?payer §Y$PAY$§W.;Möchten Sie eine Baulizenz für §Y$RUNS$§W Parallelbauten von §Y$NUM$§W §Y$TYPE$§W anbieten?\nWir zahlen dafür §Y$PAY$§W.;;¿Quieres ofrecer una licencia de producción por §Y$RUNS$§W por un valor de producción de §Y$NUM$§W §Y$TYPE$§W?\nAccedemos a pagar §Y$PAY$§W.;;;;;;;;;
SELLLICENCEDESC;Request to build a number of units developed by another country.;Demandez ?construire un certain nombre d'unités développées par un autre pays.;Bau einer Anzahl von Einheiten beantragen, die von einem anderen Land entwickelt wurden.;;Solicitar la construcción de una serie de unidades desarrolladas por otro país.;;;;;;;;;
BUYLICENCENONE;Select a unit to build on licence.;Choisissez une unit??construire sous licence.;Einheit auswählen, die unter Lizenz gebaut werden soll.;;Seleccionar una unidad para construir una licencia.;;;;;;;;;
ASKBUYLICENCEREQDESC;§Y$ACTOR$§W is requesting our permission and technical expertise in producing §Y$NUM$§W units of $TYPE$§W\nFor this they are willing to pay us§Y$CASH$§W.;§Y$ACTOR$§W demande notre autorisation et une expertise technique pour la production de §Y$NUM$§W unités de $TYPE$§W\nIls sont d'accord pour nous payer §Y$CASH$§W.;§Y$ACTOR$§W fordert unsere Erlaubnis und technische Expertise für den Bau von §Y$NUM$§W Einheiten des Typs $TYPE$§W an. \nHierfür wollen sie uns §Y$CASH$§W zahlen.;;§Y$ACTOR$§W solicita nuestro permiso y conocimiento técnico para producir §Y$NUM$§W unidades de $TYPE$§W\nA cambio, están dispuestos a pagarnos §Y$CASH$§W.;;;;;;;;;
BUYLICENCE_MPCOST;We lack the $COST$ necessary manpower;Il nous manque les $COST$ de main d'œuvre nécessaires;Wir haben nicht die nötige $COST$ Mannstärke;;Nos faltan $COST$ de recursos humanos;;;;;;;;;
ALLOWDEBTTITLE;Allow Debt;Permettre un endettement;Verschuldung erlauben;;Permitir deuda;;;;;;;;;
REVOKEDEBTTITLE;Revoke Debt;Révoquer la dette;Verschuldung zurücknehmen;;Revocar deuda;;;;;;;;;
ALLOWDEBTDESC_BAD;Allow the nation to accumulate debt during wartime when trading with you.;Permettez ?un pays de s'endetter pendant la guerre, lorsqu'il commerce avec vous.;Der Nation in Kriegszeiten beim Handel mit Ihnen steigende Verschuldung erlauben.;;Permitir que la nación acumule deuda durante el tiempo de guerra cuando comercie contigo.;;;;;;;;;
REVOKEDEBTDESC;No longer allow the nation to go into debt when trading with you during wartime.;Ne permettez plus ?un pays de s'endetter quand il commerce avec vous.;Der Nation beim Handel mit Ihnen keine weitere Verschuldung erlauben.;;No permitir a la nación por más tiempo que se endeude cuando comercie contigo.;;;;;;;;;
ALLOWDEBTNEWDESC;Do you wish to request permission to accumulate debt when trading with §Y$NAME$§W? \n This will allow us to trade at a deficit during wartime, a debt that will be repaid over §Y$YEAR$§W years when peace resumes.\nThis action will cost us §Y$COST$§W influence points.;Désirez-vous demander la permission d'accumuler les dettes dans les échanges avec §Y$NAME$§W ? \nCela nous permettra de négocier un déficit en temps de guerre, des dettes qui devront être remboursées sur §Y$YEAR$§W années lorsque reviendra la paix.\nCette action nous coûtera §Y$COST$§W points d'influence. ;Möchten Sie um Erlaubnis bitten,  beim Handel mit §Y$NAME$§W Schulden zu machen? \n Hierdurch können wir in Kriegszeiten mit einem Handelsdefizit handeln, einer Verschuldung, die nach dem Kriegsende über §Y$YEAR$§W Jahre hinweg abgezahlt wird.\nDiese Handlung wird uns §Y$COST$§W Einflusspunkte kosten.;;¿Quieres solicitar permiso para acumular deuda cuando comercies con §Y$NAME$§W? \n Esto nos permitir?comerciar con déficit durante tiempos de guerra, una deuda que se devolver?en §Y$YEAR$§W años cuando se imponga la paz.\nEsta acción nos costar?§Y$COST$§W puntos de influencia.;;;;;;;;;
REVOKEDEBTNEWDESC;Do you wish revoke §Y$NAME$§W's permission to accumulated debt in their dealings with us?\nThis action will cost us §Y$COST$§W influence points.;Souhaitez-vous révoquer la permission accordée ?§Y$NAME$§W de s'endetter en commerçant avec nous ?\nCette action nous coûtera §Y$COST$§W points d'influence.;Möchten Sie §Y$NAME$§Ws die Erlaubnis für steigende Verschuldung in ihren Geschäften mit uns entziehen?\nDiese Handlung wird uns §Y$COST$§W Einflusspunkte kosten.;;¿Quieres revocar a §Y$NAME$§Ws el permiso para acumular deuda en sus tratos con nosotros?\nEsta acción nos costar?§Y$COST$§W puntos de influencia.;;;;;;;;;
ASKDEBTREQDESC;§Y$ACTOR$§W is requesting to be allowed to run a debt when trading with us.\nThis means that when they trade with us during wartime, we do not get paid in cash but instead they will owe us. The debt will be paid over time after the war.\nShould we allow them this?;§Y$ACTOR$§W demande ?être autoris??démarrer un crédit commerciale avec nous. \nCela signifie que quand ils commerceront avec nous en temps de guerre, nous ne serons plus payés en espèces, mais plutôt qu'ils nous le devront. La dette sera payable peu de temps après la fin de la guerre. \nFaut-il leur permettre cela ? ;§Y$ACTOR$§W bittet um Erlaubnis, beim Handel mit uns Schulden zu machen.\nDies bedeutet, dass wir für unsere Geschäfte mit ihnen während Kriegszeiten nicht bezahlt werden, sondern sie uns das Geld schulden. Diese Schulden werden nach dem Krieg nach und nach abbezahlt.\nSollen wir ihnen das erlauben?;;§Y$ACTOR$§W solicita que le permitamos contraer una deuda cuando comercie con nosotros.\nEsto significa que si comercia con nosotros en tiempos de guerra, no nos pagarán en efectivo sino que nos lo deberán. La deuda se pagar? con el tiempo, después de la guerra.\n¿Deberíamos permitírselo?;;;;;;;;;
REMOVE_PEACEDESC;Offer peace with minimal border adjustments.;Faites une offre de paix avec un ajustement minimal des frontières.;Frieden mit minimalen Grenzänderungen anbieten.;;Ofrecer paz con ajustes de frontera mínimos.;;;;;;;;;
PEACETITLE;Peace;Paix;Frieden;;Paz;;;;;;;;;
PEACENEWDESC;Do you wish to request peace with $COUNTRY$. $SELF$?\nIf they accept, the war will end. $RESULT$;Souhaitez-vous demander la paix ?$COUNTRY$. $SELF$ ?\nS'ils acceptent, la guerre sera finie. $RESULT$ ;Möchten Sie $COUNTRY$ um Frieden bitten, $SELF$?\nWenn sie annehmen, endet der Krieg. $RESULT$;;¿Quieres solicitar la paz a $COUNTRY$? $SELF$?\nSi aceptan, ser?el fin de la guerra. $RESULT$;;;;;;;;;
PEACENEWALLY;They are negotiating for their allies.;Ils négocient pour leurs alliés.;Sie verhandeln für ihre Verbündeten;;Están negociando para sus aliados.;;;;;;;;;
PEACESELF;They are negotiating for themselves.;Ils négocient pour eux-mêmes.;Sie verhandeln für sich selbst;;Están negociando para s?mismos.;;;;;;;;;
PEACENEWWITHE;All territory will revert to its prewar owner.;Tout le territoire retournera ?son propriétaire d'avant-guerre.;Alle Gebiete gehen an ihre ursprünglichen Eigentümer zurück.;;Todo el territorio volver?a estar en manos de quien lo poseía antes de la guerra.;;;;;;;;;
PEACENEWPROVUS;§Y$NATION$§W will cede §R;§Y$NATION$§W céderont §R;§Y$NATION$§W tritt §R ab;;§Y$NATION$§W ceder?§R;;;;;;;;;
PEACENEWPROVTHEM;§Y$NATION$§W will cede §G;§Y$NATION$§W céderont §G;§Y$NATION$§W tritt §G an;;§Y$NATION$§W ceder?§G;;;;;;;;;
PEACETO;to §Y$REC$§W;?§Y$REC$§W;§Y$REC$§W ab;;a §Y$REC$§W;;;;;;;;;
PEACENONE;no provinces;pas de province;keine Provinzen;;no hay provincias;;;;;;;;;
PEACEREQDESC;$COUNTRY$ is requesting an end to hostilities. If we accept, the war will end.\n$RESULT$\nDo you wish to accept their offer?;$COUNTRY$ demande la fin des hostilités. Si nous acceptons, la guerre sera finie.\n$RESULT$\nSouhaitez-vous accepter leur offre ?;$COUNTRY$ fordert ein Ende der Feindseligkeiten. Wenn wir akzeptieren, endet der Krieg.\n$RESULT$\nMöchten Sie ihr Angebot annehmen?;;$COUNTRY$ solicita poner fin a las hostilidades. Si aceptamos, la guerra acabar?\n$RESULT$\n¿Quieres aceptar su oferta?;;;;;;;;;
TRADENO_PORTS;You cannot initiate overseas trading without both partners having a port to ship it through.;Vous ne pouvez pas faire de commerce maritime si chacune des parties ne dispose pas d'un port pour livrer les marchandises.;Sie können keinen Überseehandel betreiben, wenn nicht beide teilnehmenden Länder einen Hafen haben.;;No puedes realizar comercio exterior si ambas partes no disponen de un puerto en el que los barcos atraquen.;;;;;;;;;
PEACE_NOT_LEADER;You can only negotiate with the leader of your enemy;Vous ne pouvez négocier qu'avec le meneur de guerre de votre ennemi;Sie können nur mit dem feindlichen Anführer verhandeln;;Solo puedes negociar con el líder de tu enemigo;;;;;;;;;
STOPNFLDESC;Stop Improving relations with nation.;Cesser d'améliorer les relations avec un pays.;Beziehungsverbesserungen mit dem Land beenden.;;Dejar de mejorar las relaciones con esa nación.;;;;;;;;;
UNLIMITED;Unlimited;Illimit?Unbeschränkt;;ILIMITADO;;;;;;;;;;
STOPINFLTITLE;Stop influencing nation;Cesser d'influencer un pays;Einfluss auf das Land beenden;;Dejar de influenciar a la nación;;;;;;;;;
STOPINFLNEWDESC;Do you wish to stop exerting influence on $RECIPIENT$?;Souhaitez-vous cesser d'exercer une influence sur $RECIPIENT$ ?;Möchten Sie den Einfluss auf $RECIPIENT$ beenden?;;¿Quieres dejar de ejercer influencia sobre $RECIPIENT$?;;;;;;;;;
STOPINFLDESC;Stop improving relations with nation.;Cesser l'amélioration des relations avec un pays.;Beziehungsverbesserungen mit dem Land beenden.;;Cesar de mejorar relaciones con la nación.;;;;;;;;;
INFLUENCING_WITH;Influencing;Influence;Beeinflussen;;Influenciar;;;;;;;;;
ICON_LICENCE;Production Licence Inquiry;Requête de licence de production;Anfrage nach Baulizenz;;Investigación de licencia de producción;;;;;;;;;
ICON_ALLIANCE;An §Yalliance§W offer;Une offre d'§Yalliance§W;Ein §YBündnis§W-Angebot;;Una oferta de §Yalliance§W;;;;;;;;;
ICON_ASKMIL;A request for §YMilitary Access§W;Une requête d'§Yaccès militaire§W;Eine Anfrage nach §YMilitärzugang§W;Propozycja §Ysojuszu§W;Una solicitud de §YMilitary Access§W;Un'offerta di §Yalleanza§W;§YSzövetségi§W ajánlat;Nabídka §Yaliance§W;;;;;;
ICON_OFFACC;An offer of §YMilitary Access§W;Une offre d'§Yaccès militaire§W;Ein Angebot für §YMilitärzugang§W;Proœba o mo¿liwoœæ §Yprzemarszu§W;Una oferta de §YMilitary Access§W;Una richiesta di §Yaccesso militare§W;§YKatonai hozzáférés§W kérése;Požadavek na §Yvojensk?pøístup§W;;;;;;
ICON_CALLALLY;A §YCall to arms from one of our allies§W;Un §Yappel aux armes d'un de nos alliés§W;Ein §YRuf zu den Waffen von einem unserer Bündnispartner§W;Oferta §Yprzemarszu wojsk§W;Una §YCall to arms from one of our allies§W;Un'offerta di §Yaccesso militare§W;§YKatonai hozzáférés§W felajánlása;Nabídka §Yvojenského pøístupu§W;;;;;;
ICON_TRADE;A §YTrade Offer§W;Une §Yproposition d'accord commercial§W;Ein §YHandelsangebot§W;§YWezwanie do walki od jednego z naszych sojuszników§W;Una §YTrade Offer§W;Una §YChiamata alle armi da uno dei nostri alleati§W;§YFegyverbe hívás§W az egyik szövetségesünktõl;§YVolán?do zbran?od jednoho z našich spojencù§W;;;;;;
MESSAGE_HEAD_GOV;The Minister of Security reports;Le ministre de la sécurit?rapporte que;Der Minister für innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;;;
MESSAGE_HEAD_MARS;The General Staff reports;L'état-major rapporte que;Der Generalstab meldet;;El General del Estado Mayor informa;;;;;;;;;
MESSAGE_HEAD_CHAN;The Foreign Office reports;Le ministère des Affaires étrangères rapporte que;Der Außenminister meldet;;El Ministerio de Asuntos Exteriores informa;;;;;;;;;
MESS_BADWORDS1;the fools;ces idiots;die Narren;;los necios;;;;;;;;;
MESS_BADWORDS2;the traitors;ces perfides;die Verräter;;esos traidores;;;;;;;;;
MESS_BADWORDS3;the warmongers;ces belliqueux;die Kriegstreiber;;los belicistas;;;;;;;;;
MESS_BADWORDS4;the imbeciles;ces imbéciles;die Idioten;;los imbéciles;;;;;;;;;
DECLWAR_GUARACANCELNTEE;You cannot declare war on a nation you guarantee;Vous ne pouvez pas déclarer la guerre ?une nation pour laquelle vous vous portez garant;Sie können keiner Nation den Krieg erklären, der Sie Garantien gewährt haben;;No puedes declarar la guerra a una nación que garantizas;;;;;;;;;
# Buliding Names;;;;;;;;;;;;;;
CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
AND_TRIGGER_STARTS;All of the below;toutes ces conditions sont réalisées ;Alles unten angegebene;POLSKI;Todos los siguientes;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;
Default;Default;Par défaut;Standard;;Por defecto;;;;;;;;;
RETREAT_TO_OI;Retreating to $WHERE$.;Retraite vers $WHERE$.;Rückzug nach $WHERE$.;;Retirándose hacia $WHERE$.;;;;;;;;;
ATTACKING_TO_OI;Attacking $WHERE$.;Attaque $WHERE$.;Angriff auf $WHERE$.;;Atacando $WHERE$.;;;;;;;;;
DEFENDING_OI;Defending.;Défense.;Verteidigung;;Defendiendo.;;;;;;;;;
RECOVERING_OI;Currently Reinforcing;Renforts actuels;Erhält Verstärkung;;Reforzando en este momento;;;;;;;;;
FROM_TECHNOLOGY;From Improved Technology;De l'amélioration de la technologie ;Aus verbesserter Technologie;;De tecnología mejorada;;;;;;;;;
MODIFIER_OFFICER_RECRUITMENT;Officer Recruitment;Recrutement des officiers;Ausbildung von Offizieren;;Reclutamiento de oficiales;;;;;;;;;
headline_statistics;STATISTICS;STATISTIQUES;STATISTIKEN;;ESTADÍSTICAS;;;;;;;;;
AND_MORE;&& ....;&& ....;&& ....;;&& ....;;;;;;;;;
DCG_TOTAL_NEED;We need a total of §Y$PERC$%§W of our IC into consumer goods.;Il nous faut un total de §Y$PERC$%§W de CI en biens de consommation.;Wir brauchen insgesamt §Y$PERC$%§W IK in Konsumgütern.;;Necesitamos un total de §Y$PERC$%§W CI en bienes de consumo.;;;;;;;;;
DCG_MONEY_MOD;Amount of money gained from IC is modified by;La somme d'argent gagnée de la CI est modifiée par;Durch IK erwirtschaftete Geldmenge wird modifiziert durch;;Cantidad de dinero obtenida por CI modificada en;;;;;;;;;
UTM_NO_ACCESS;§YWe can not enter neutral territory.§W;§YNous ne pouvons pas entrer en territoire neutre.§W;§YWir können nicht in neutrales Gebiet einmarschieren.§W;;§YNo podemos entrar en territorio neutral.§W;;;;;;;;;
UTM_NOT_LEGAL_RETREAT;§YWe can not retreat into territory where there are hostile forces present.§W;§YNous ne pouvons pas battre en retraite dans un territoire abritant des forces ennemies.§W;§YWir können uns nicht in Gebiete zurückziehen, in denen feindliche Truppen stehen.§W;;§YNo podemos retirarnos a un territorio donde haya fuerzas hostiles presentes.§W;;;;;;;;;
OV_NO_VALID_ORDER;No valid order is selected.;Aucun ordre valide sélectionn?;Kein gültiger Befehl ausgewählt.;;No se ha seleccionado ninguna orden válida.;;;;;;;;;
OV_NO_VALID_PROVINCES;No valid provinces selected;Aucune province valide sélectionnée.;Keine gültigen Provinzen ausgewählt.;;No se han seleccionado provincias válidas;;;;;;;;;
VASSALPROVNUM;They will receive $NUMBER$ provinces.;Ils recevront $NUMBER$ provinces.;Sie erhalten $NUMBER$ Provinzen.;;Recibirán $NUMBER$ provincias.;;;;;;;;;
IS_NOT_VASSAL_OF;Is NOT a puppet of ;N'est PAS un État fantoche de  ;Ist KEINE Marionette von ;Otrzymaj?$NUMBER$ prowincji.;NO es un títere de ;Riceveranno $NUMBER$ province.;$NUMBER$ tartományt fognak szerezni.;Obdrží $NUMBER$ provinci?;;;;;;
IS_VASSAL_OF;Is a puppet of ;Est un État fantoche de ;Ist eine Marionette von;;Es un títere de ;;;;;;;;;
FE_NONE_FOUND;None;Rien;Keine;;Ninguno;;;;;;;;;
SAVED_GAMES;Saved Game;Partie sauvegardée;Gespeicherter Spielstand;;Partida guardada;;;;;;;;;
FE_PAUSED_TEXT;Paused;Pause;Pausiert;;En pausa;;;;;;;;;
PV_OCEAN;Ocean;Océan;Ozean;;Océano;;;;;;;;;
PV_OCEAN_DESC;Only ships can enter this province;Seuls les navires ont accès ?cette province;Nur Schiffe können in diese Provinz fahren;;Solo los barcos pueden acceder a esta provincia;;;;;;;;;
CONFIRM_CANCEL_CONSTRUCTION_TITLE;Cancel Construction?;Annuler la construction ?;Bau abbrechen?;;¿Anular construcción?;;;;;;;;;
CONFIRM_CANCEL_CONSTRUCTION_DESC;Are you sure you wish to cancel this construction?;Êtes-vous sûr de vouloir annuler cette construction ?;Sind Sie sicher, diesen Bau abbrechen zu wollen?;;¿Seguro que quieres anular esta construcción?;;;;;;;;;
DIP_THEY_PUPPET;They are a puppet state of §Y$OVERLORD$§W;État fantoche de §Y$OVERLORD$§W;Sie sind ein Marionettenstaat von §Y$OVERLORD$§W;;Es un Estado títere de §Y$OVERLORD$§W;;;;;;;;;
UV_UNDER_ATTACK;This unit is under attack;Cette unit?est attaquée;Diese Einheit wird angegriffen;;Esta unidad est?siendo atacada;;;;;;;;;
UV_ATTACKING;This unit is attacking;Cette unit?attaque;Diese Einheit greift an;;Esta unidad est?atacando;;;;;;;;;
UV_MOVING;This unit is moving;Cette unit?se déplace;Diese Einheit ist auf dem Marsch;;Esta unidad se est?moviendo;;;;;;;;;
UV_RETREAT;This unit is retreating;Cette unit?bat en retraite;Diese Einheit ist auf dem Rückzug;;Esta unidad se est?retirando;;;;;;;;;
UV_NOT_MOBILE;This unit is not allowed to move;Cette unit?n'est pas autorisée ?se déplacer;Diese Einheit darf nicht marschieren;;Esta unidad no puede moverse;;;;;;;;;
FE_MICRO;Buy Bonus Items;Acheter des éléments bonus;Bonusgegenstände kaufen;;Comprar contenido;;;;;;;;;
LE_SUPPLIES;Supply Units;Ravitaillement;Nachschub;;Unid. abastecim.;;;;;;;;;
LE_FUEL;Fuel Units;Carburant;Treibstoff;;Unid. combus.;;;;;;;;;
UW_LEADER_BUTTON_IRO;Assign new leader.;Désigner un nouvel officier;Neuen Anführer zuweisen;;Asignar un nuevo líder.;;;;;;;;;
UW_LEADER_BUTTON_DRO;Clicking here will allow you to replace the current leader with a new one;Cliquer ici vous permettra de remplacer l'officier actuel par un autre;Klicken Sie hier, um den momentanen Anführer durch einen neuen zu ersetzen;;Al hacer clic aqu? puedes reemplazar al líder actual con uno nuevo.;;;;;;;;;
UW_UNITNAMES_IRO;Name of Unit;Nom de l'unit?Name der Einheit;;Nombre de unidad;;;;;;;;;;
UW_UNITNAMES_DRO;This name can be edited to whatever you want it to be.;Ce nom peut être modifi?et vous pouvez utiliser celui que vous souhaitez.;Diesen Namen können Sie nach Belieben ändern.;;Este nombre se puede editar para poner lo que quieras.;;;;;;;;;
UW_ALL_FIT;All units are 100% fit.;Toutes les unités navales ?100% de capacit?;Alle Einheiten sind zu 100% einsatzfähig;;Todas las unidades están al 100%.;;;;;;;;;
UW_FOLLOWING_HURT;The following units are damaged.\n;Les unités suivantes sont endommagées :\n;Die folgenden Einheiten sind beschädigt.\n;;Las siguientes unidades están dañadas.\n;;;;;;;;;
UW_TOTAL_STR_IRO;Maximum strength is $VALUE$.\n;La force maximale est de $VALUE$.\n;Sollstärke ist $VALUE$.\n;;La fuerza máxima es $VALUE$.\n;;;;;;;;;
UW_LOC_IRO;Current Location;Position actuelle;Momentane Position;;Posición actual;;;;;;;;;
UW_SUPPLIES_FROM;This is where this unit is drawing supplies from.;Ceci est l'endroit ?partir duquel les unités consomment du ravitaillement.;Hier kommt der Nachschub dieser Einheit her.;;Aqu?obtiene los suministros la unidad.;;;;;;;;;
UW_BASED_FROM;This is the base where this unit is operating from.;Ceci est la base ?partir de laquelle cette unit?opère.;Von dieser Basis aus operiert diese Einheit.;;Desde esta base opera la unidad.;;;;;;;;;
UW_SPEED;This is how fast the unit moves on the map. Its speed is the same as that of its slowest subunit.;Ceci est la vitesse ?laquelle l'unit?se déplace sur la carte. Elle correspond ?la vitesse des sous-unités les plus lentes de cette unit?;Dies ist die Marschgeschwindigkeit der Einheit auf der Karte. Dies ist die Geschwindigkeit der langsamsten Brigade dieser Einheit.;;Es la velocidad a la que la unidad se mueve en el mapa. Es la velocidad más lenta de las subunidades de la unidad.;;;;;;;;;
UW_UNLOAD_NOT_VALID;You can only unload if your fleet is located in a port.;Vous pouvez uniquement débarquer si votre flotte se situe dans un port.;Sie können nur entladen, wenn Ihre Flotte sich in einem Hafen befindet.;;Solo puedes descargar si tu flota est?en un puerto.;;;;;;;;;
UW_UNLOAD_VALID;Unload this unit from the fleet;Débarquer cette unit?de la flotte;Diese Einheit aus der Flotte entladen;;Descargar esta unidad de la flota;;;;;;;;;
UW_LOAD_NO_FLEET_FOUND;There is no fleet here that this unit can be loaded onto.;Ici, il n'y a aucune flotte sur laquelle cette armée peut embarquer.;Hier gibt es keine Flotte, auf die diese Einheit geladen werden könnte.;;Aqu?no hay ninguna flota en la que se pueda cargar esta unidad.;;;;;;;;;
UW_LOAD_IS_VALID;Click to load this unit onto a transport fleet.;Cliquez ici pour embarquer cette armée sur la flotte de transport.;Klicken Sie hier, um diese Einheit auf eine Transportflotte zu laden.;;Haz clic para cargar esta unidad en una flota de transporte.;;;;;;;;;
UW_DUGIN;This unit is dug in, and has been digging in for §Y$CURR$§W days. The maximum preparation possible for our country is §Y$CAP$§W days.;Cette unit?est retranchée et elle l'est depuis §Y$CURR$§W jour(s). La durée maximale pendant laquelle notre pays peut se préparer est de §Y$CAP$§W jour(s).;Diese Einheit hat sich schon §Y$CURR$§W Tage lang eingegraben. Die maximal mögliche Vorbereitung für unser Land ist §Y$CAP$§W Tage.;;La unidad se ha atrincherado y lleva atrincherada §Y$CURR$§W días. La máxima preparación posible para nuestro país es de §Y$CAP$§W días.;;;;;;;;;
UW_SUPPLY_STATUS;This unit received §Y$VAL$§W% of the supplies needed in the last day. The current daily supply consumption is: $CON$;Les jours précédents, ces unités ont reçu §Y$VAL$%§W du ravitaillement nécessaire. La consommation quotidienne actuelle se compose de : $CON$;Diese Einheit hat gestern §Y$VAL$§W% ihres benötigten Nachschubs erhalten. Der momentane Nachschub-Tagesverbrauch ist §Y$CON$§W.;;La unidad necesit?el §Y$VAL$§W% de sus suministros el último día. El consumo diario es de §Y$CON$§W suministros.;;;;;;;;;
UNIT_COMBAT_WIDTH;Combat Width;Aire de combat;Gefechtsbreite;;Amplitud de combate;;;;;;;;;
ARMIES;Land Units;Unités terrestres;Landeinheiten;;Unid. terrestres;;;;;;;;;
NAVIES;Naval Units;Unités navales;Marineeinheiten;;Unid. navales;;;;;;;;;
AIRWINGS;Air Units;Unités aériennes;Lufteinheiten;;Unid. aéreas;;;;;;;;;
UW_SELECT_AIR;Select all CAG's attached to this fleet.;Sélectionner tous les groupes aériens embarqués attachés ?cette flotte.;Alle an diese Flotte angegliederten Trägergeschwader auswählen.;;Selecciona todos los GAE vinculados a esta flota.;;;;;;;;;
UW_SELECT_LAND;Select all attached land units.;Sélectionner toutes les unités terrestres ?transporter.;Alle angegliederten Landeinheiten auswählen.;;Selecciona todas las unidades terrestres vinculadas.;;;;;;;;;
IN_FRIENDLY_FOR_ATT;You take no attrition in entirely friendly provinces.\n;Vous ne subirez pas l'attrition dans les provinces qui vous sont alliées.\n;Sie erleiden keine Verluste in verbündeten Provinzen.\n;;No sufres desgaste en provincias completamente amistosas.\n;;;;;;;;;
IN_FRONT_PROV_ONLY_10;In a front province you take 10% of the attrition you would in hostile territory.\n;Dans une province située sur le front, vous subirez une attrition équivalant ?10% de celle que vous subiriez sur un territoire ennemi.\n;In einer Frontprovinz erleiden Sie 10% der Verlustquote, die Sie auf feindlichem Gebiet erleiden würden.\n;;En una provincia del frente sufrirás un 10% del desgaste que sufrirías en territorio hostil.\n;;;;;;;;;
IN_HOSTILE_FOR_ATT;You take full attrition in hostile provinces.\n;Vous subirez totalement l'attrition dans les provinces ennemies.\n;In feindlichen Provinzen erleiden Sie die volle Verlustquote.\n;;En provincias hostiles sufrirás un desgaste normal.\n;;;;;;;;;
EXIT;EXIT;QUITTER;VERLASSEN;;SALIR;;;;;;;;;
SELECT;SELECT;SÉLECTION.;AUSWÄHLEN;;ELEGIR;;;;;;;;;
MOBILIZE;MOBILIZE;MOBILISATION;MOBILISIEREN;;MOVILIZAR;;;;;;;;;
DEMOBILIZE;DEMOBILIZE;DÉMOBILISER;DEMOBILISIEREN;;DESMOVILIZAR;;;;;;;;;
BACK;BACK;RETOUR;ZURÜCK;;ATRÁS;;;;;;;;;
YES;Yes;Oui;Ja;;S?;;;;;;;;;
NO;No;Non;Nein;;No;;;;;;;;;
April;April;Avril;April;;Abril;;;;;;;;;
August;August;Août;August;Kwiecie?Agosto;Aprile;Április;Duben;;;;;;;
December;December;Décembre;Dezember;Sierpie?Diciembre;Agosto;Augusztus;Srpen;;;;;;;
February;February;Février;Februar;Grudzie?Febrero;Dicembre;December;Prosinec;;;;;;;
